EmployeeID,Age,Gender,MaritalStatus,EducationLevel,NumDependents,DistanceFromHome_km,Department,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,YearsSinceLastPromotion,NumCompaniesWorked,TotalWorkingYears,BaseSalary_USD,StockOptionLevel,PercentSalaryHike,BonusPct,OverTime,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,ManagerRating,CompanyCultureScore,PerformanceRating,TrainingHoursLastYear,NumProjects,AbsenteeismDays,TravelFrequency,RemoteWorkPct,PeerReviewScore,Attrition
EMP00411,58,Male,Married,High School,2,10,Finance,Accountant,1,1,1,0,2,3,37,58254,2,18.3,5.9,Yes,3,3,1,2,3,1,3,14,3,1,Rarely,75,4.11,1
EMP01504,55,Female,Married,Bachelor,0,23,HR,HR Manager,3,18,0,1,1,1,31,86622,0,9.6,9.1,Yes,2,2,2,5,4,1,3,0,3,3,None,50,3.99,1
EMP00829,49,Male,Married,Bachelor,3,35,R&D,Research Scientist,1,7,0,1,1,2,26,53873,0,14.5,9.3,No,4,4,5,5,5,2,5,29,6,4,Rarely,0,3.45,0
EMP00729,24,Male,Single,Master,3,42,R&D,Data Scientist,4,0,0,0,1,2,4,75341,2,18.6,5.9,No,4,3,4,5,4,5,5,44,4,1,Rarely,50,3.42,0
EMP01664,53,Female,Married,Bachelor,0,26,Operations,Logistics Coordinator,3,6,2,2,1,2,31,78558,0,8.6,6.3,No,4,4,5,4,3,5,3,64,2,3,None,0,2.77,0
EMP00582,36,Male,Divorced,Bachelor,0,30,Sales,Account Manager,4,6,1,1,0,6,16,90665,2,15.8,6.6,No,2,3,4,4,1,4,4,77,6,5,None,50,3.49,0
EMP01104,35,Male,Married,Bachelor,2,48,Engineering,QA Engineer,4,0,0,0,0,4,13,85724,2,6.0,8.0,No,4,3,5,5,4,2,5,7,5,4,None,25,4.5,0
EMP01395,55,Female,Married,Master,0,14,HR,Recruiter,1,3,1,2,0,2,34,61061,0,5.7,11.2,No,4,4,4,5,4,5,3,68,5,4,Frequently,0,3.47,0
EMP01437,53,Female,Divorced,PhD,2,28,R&D,Research Scientist,3,1,1,2,0,5,33,85397,0,14.5,5.8,Yes,2,4,2,4,4,4,4,51,5,2,Rarely,0,2.99,1
EMP01452,48,Female,Single,Bachelor,0,51,Engineering,DevOps Engineer,3,1,1,2,2,4,24,77405,1,9.7,11.0,Yes,5,5,4,4,2,4,4,73,6,3,None,0,3.9,1
EMP00892,43,Female,Married,Master,3,2,Sales,Sales Lead,2,5,5,2,0,2,22,74081,0,14.5,8.7,Yes,4,5,3,2,4,5,3,7,3,4,Rarely,0,5.0,0
EMP01952,60,Male,Married,Bachelor,1,12,HR,HR Specialist,1,15,0,1,1,1,36,43181,0,14.8,9.8,No,3,4,3,4,5,5,4,65,1,3,Frequently,50,3.8,0
EMP01066,22,Male,Divorced,High School,0,51,Operations,Logistics Coordinator,2,0,0,0,1,2,0,67701,2,6.9,6.0,No,5,3,1,3,4,4,4,49,4,5,Rarely,50,3.79,0
EMP00820,52,Male,Divorced,Bachelor,1,3,R&D,ML Engineer,2,3,1,0,2,3,31,71793,3,14.5,3.2,Yes,3,5,3,1,2,3,3,9,5,3,Frequently,50,2.47,1
EMP01685,57,Male,Single,Master,3,51,HR,HR Specialist,2,0,0,0,0,2,37,65971,0,10.0,7.2,Yes,5,1,3,2,4,5,3,40,7,6,None,25,3.65,1
EMP00587,44,Male,Married,Bachelor,0,22,Engineering,DevOps Engineer,4,4,2,2,2,1,23,85879,0,13.3,10.9,Yes,3,2,3,5,3,3,5,34,7,6,Frequently,50,2.95,1
EMP01457,45,Female,Married,Bachelor,4,10,Engineering,Tech Lead,4,2,2,0,0,0,24,95367,1,11.4,7.8,No,5,1,4,4,2,4,4,47,1,2,None,50,3.33,0
EMP01634,49,Male,Married,Master,0,51,Operations,Supply Chain Specialist,1,6,1,0,0,4,25,64711,0,9.6,5.3,No,3,3,4,5,4,2,4,14,5,2,None,75,2.49,0
EMP01317,37,Male,Single,Master,4,51,Sales,Sales Lead,2,1,1,2,1,3,17,65737,3,15.3,7.7,No,2,3,4,4,4,4,4,30,2,2,Frequently,25,3.81,1
EMP00146,51,Male,Divorced,High School,1,30,Marketing,Marketing Analyst,4,5,4,1,0,4,28,92073,0,15.0,7.5,No,1,4,4,2,5,1,2,41,6,4,Frequently,25,3.44,1
EMP00109,22,Female,Married,Bachelor,0,58,Engineering,Tech Lead,1,1,1,0,2,2,1,46342,0,15.3,9.1,No,3,5,5,3,3,3,5,19,2,5,Frequently,75,3.14,1
EMP00117,35,Female,Single,High School,2,59,Operations,Operations Analyst,2,2,1,2,1,2,15,62681,0,13.2,12.9,No,3,3,4,2,5,2,4,33,3,2,Rarely,75,3.95,1
EMP01898,43,Female,Single,Master,0,36,Marketing,Brand Manager,5,4,4,2,0,4,19,94680,2,17.1,10.4,No,2,5,4,3,3,4,4,76,1,2,None,50,2.57,0
EMP01005,44,Male,Married,Bachelor,1,8,Sales,Sales Lead,3,2,0,1,0,2,20,76917,2,10.0,8.0,No,3,5,5,4,5,5,3,16,7,2,Frequently,50,3.85,0
EMP01616,59,Male,Single,High School,1,54,Engineering,DevOps Engineer,4,11,2,3,0,2,37,93844,1,13.7,10.6,No,1,4,4,4,3,5,4,29,2,1,Rarely,100,3.25,0
EMP00340,33,Male,Married,High School,0,57,Operations,Supply Chain Specialist,1,6,1,1,2,4,13,48210,1,15.8,8.4,No,1,1,1,1,1,4,3,75,6,1,None,0,4.07,1
EMP01642,43,Female,Married,High School,3,27,Engineering,Software Engineer,1,4,0,0,1,1,22,56092,0,10.0,6.4,Yes,4,4,1,4,4,4,4,3,7,3,Frequently,50,2.55,1
EMP01160,50,Female,Married,High School,2,8,HR,HR Specialist,2,12,5,1,1,5,30,67827,2,15.0,7.7,No,4,2,2,4,2,2,4,18,2,4,Frequently,0,3.43,1
EMP01501,44,Female,Divorced,Bachelor,2,11,Finance,Financial Analyst,2,12,7,3,1,7,23,70867,1,11.4,10.1,No,2,1,5,4,5,4,4,11,5,2,Rarely,100,2.97,0
EMP00721,37,Female,Divorced,Master,0,46,R&D,Data Scientist,3,5,5,1,1,3,15,72949,1,14.7,9.4,No,3,5,3,4,5,4,5,58,7,2,Rarely,25,2.15,0
EMP00689,59,Female,Single,High School,3,10,Engineering,DevOps Engineer,3,1,1,2,1,1,38,81195,0,10.2,9.7,No,4,5,4,4,1,4,2,61,4,3,Frequently,50,3.85,1
EMP00148,49,Female,Married,Master,0,7,Marketing,Marketing Analyst,2,1,1,2,2,3,25,72193,0,12.7,8.8,No,1,5,1,3,5,4,2,17,1,3,Frequently,25,3.67,1
EMP01638,41,Female,Married,Bachelor,1,17,Sales,Sales Lead,4,0,0,0,0,3,19,83387,3,10.1,6.3,No,5,4,4,3,3,4,4,68,7,2,Frequently,100,4.37,0
EMP00370,40,Female,Married,Master,0,14,Engineering,DevOps Engineer,2,0,0,1,0,0,17,65639,1,19.1,8.4,No,2,4,3,4,4,5,4,77,2,2,None,50,3.23,0
EMP01034,28,Male,Single,PhD,4,16,Engineering,Tech Lead,2,17,3,2,0,2,6,71908,0,5.0,3.4,No,4,5,5,3,3,4,2,53,3,2,None,25,4.71,0
EMP00644,26,Female,Single,Bachelor,1,54,Marketing,Marketing Analyst,4,3,1,2,2,1,5,86712,0,12.3,7.1,No,5,3,3,5,3,4,1,2,2,3,Rarely,25,4.02,0
EMP00405,47,Male,Married,High School,1,4,Finance,Finance Manager,5,11,0,0,1,2,27,107829,0,7.0,7.4,No,3,4,3,4,4,3,2,20,2,1,Rarely,25,2.73,0
EMP01171,38,Female,Married,Bachelor,3,44,HR,Recruiter,2,0,0,1,1,4,16,58812,1,19.6,10.0,Yes,1,3,1,5,4,4,4,41,7,2,None,75,4.09,1
EMP01827,52,Female,Married,Master,2,31,Finance,Accountant,3,21,6,0,0,1,32,81302,1,13.0,6.3,No,4,4,4,2,4,3,3,33,1,3,Rarely,25,3.72,0
EMP00122,36,Female,Married,Bachelor,0,49,Marketing,Content Strategist,1,11,6,3,2,2,15,57365,0,16.8,10.0,No,4,4,2,3,4,4,3,62,4,2,None,75,3.47,0
EMP01485,47,Male,Single,High School,2,57,Finance,Accountant,5,7,4,0,1,1,26,108949,2,9.4,13.4,No,3,4,3,3,5,4,3,19,6,1,Frequently,50,3.1,0
EMP00995,58,Female,Single,Bachelor,0,24,Marketing,Marketing Analyst,2,0,0,1,1,0,38,67772,1,18.9,11.0,No,4,4,4,5,2,4,3,68,7,4,None,75,3.9,0
EMP01158,25,Male,Married,Master,2,29,Engineering,QA Engineer,2,2,0,1,1,3,5,59089,2,10.3,7.0,No,1,4,3,3,5,4,4,55,5,1,None,25,3.43,0
EMP01113,28,Female,Single,Bachelor,3,23,Sales,Sales Lead,1,2,2,0,0,3,5,52584,1,5.0,6.3,No,4,2,1,3,4,3,3,55,2,1,None,0,4.32,0
EMP01183,61,Non-Binary,Single,Bachelor,0,44,Operations,Logistics Coordinator,1,5,2,1,2,5,40,60902,3,7.9,8.6,Yes,4,2,4,4,4,4,4,72,1,0,None,25,3.05,1
EMP00469,30,Female,Divorced,PhD,0,12,Sales,Account Manager,2,2,2,3,3,4,8,58778,0,19.2,11.5,No,2,5,4,4,5,5,3,70,5,5,Rarely,50,3.67,1
EMP01547,46,Female,Single,Master,1,4,Finance,Accountant,4,2,2,0,2,0,24,94728,1,10.5,7.6,Yes,4,4,3,1,4,5,5,39,7,0,None,75,3.41,1
EMP00304,42,Female,Married,High School,1,11,Operations,Logistics Coordinator,3,3,3,4,1,1,22,78246,2,12.5,7.7,No,5,4,3,5,4,5,3,76,5,4,None,50,3.87,0
EMP00423,25,Male,Married,PhD,2,57,Finance,Finance Manager,1,6,4,1,1,1,5,42968,1,11.7,5.4,No,1,5,3,5,4,5,5,71,2,3,None,25,2.88,0
EMP00889,56,Male,Single,Bachelor,3,3,Engineering,QA Engineer,3,6,0,1,0,4,34,73892,1,5.3,8.0,No,4,3,4,2,2,2,5,65,4,4,None,50,3.84,0
EMP00619,26,Male,Married,High School,2,23,R&D,Data Scientist,4,4,1,0,2,4,6,81002,3,16.0,9.5,Yes,3,5,4,3,4,3,4,73,7,1,Rarely,0,3.22,0
EMP00284,51,Male,Married,Bachelor,2,4,R&D,Research Scientist,4,18,5,0,3,0,27,98447,1,6.4,10.0,Yes,4,3,4,4,4,5,1,64,1,3,Rarely,50,4.06,0
EMP01865,31,Male,Single,Bachelor,0,36,Finance,Financial Analyst,3,1,1,2,0,3,8,72533,0,7.7,4.6,No,5,5,5,3,5,3,5,67,6,0,Frequently,100,3.68,1
EMP01029,55,Female,Single,Master,1,8,HR,HR Specialist,2,0,0,0,0,1,33,82020,1,11.4,10.2,No,3,3,3,2,4,3,5,33,3,0,Frequently,0,2.8,1
EMP00569,27,Male,Single,Bachelor,4,57,Finance,Accountant,1,21,4,3,3,3,3,50630,0,8.4,5.8,No,4,4,4,4,3,2,5,39,2,2,Frequently,0,2.39,0
EMP01207,43,Male,Single,PhD,0,13,Sales,Sales Rep,3,0,0,1,0,3,19,76395,0,15.4,4.8,No,4,4,4,2,4,3,4,73,6,3,None,0,3.94,0
EMP00008,44,Male,Married,PhD,3,5,Finance,Financial Analyst,1,9,0,0,1,2,21,59412,3,5.0,10.9,No,5,5,5,2,4,4,2,10,3,1,None,25,2.64,0
EMP00023,54,Male,Married,High School,2,55,Operations,Logistics Coordinator,1,4,2,3,2,2,31,61077,3,10.7,10.2,No,4,4,4,3,1,3,4,23,2,4,None,50,2.99,0
EMP01472,25,Female,Single,High School,1,5,Engineering,Software Engineer,4,10,4,0,0,1,3,82395,1,17.1,8.6,No,3,3,5,5,4,1,5,43,3,2,Frequently,50,2.83,0
EMP01744,26,Male,Married,Bachelor,1,48,Sales,Sales Rep,2,23,1,2,2,6,2,68080,3,11.4,6.6,Yes,2,4,5,4,1,3,4,16,7,1,None,50,3.91,1
EMP01838,34,Female,Married,High School,0,42,HR,Recruiter,2,4,2,3,0,2,10,66036,2,13.1,9.1,No,1,4,4,4,3,3,5,58,3,2,Rarely,75,4.38,0
EMP00297,56,Female,Married,Master,4,55,Marketing,Content Strategist,1,0,0,1,0,1,33,52157,3,10.5,12.5,No,3,3,4,5,4,3,2,57,1,4,Frequently,25,3.43,1
EMP01429,57,Female,Single,High School,0,10,Sales,Sales Rep,2,5,3,4,0,3,36,64712,1,9.4,11.0,No,3,3,2,3,1,1,4,24,7,2,Frequently,0,4.56,0
EMP00035,30,Male,Single,Bachelor,3,21,Engineering,Tech Lead,5,0,0,0,1,3,7,99807,0,11.3,3.7,No,2,4,4,4,4,4,3,67,2,2,None,100,3.66,1
EMP01599,41,Female,Single,Bachelor,1,34,Sales,Sales Lead,2,13,0,0,1,1,17,73317,0,9.8,8.1,Yes,3,4,2,3,4,4,3,36,6,5,Rarely,25,2.74,0
EMP00752,51,Male,Single,High School,3,19,Marketing,Content Strategist,4,1,1,1,2,4,29,87519,1,20.0,5.9,Yes,3,3,5,2,2,5,3,23,1,6,Rarely,100,3.56,1
EMP01720,38,Male,Married,Master,0,15,Sales,Account Manager,4,8,0,0,0,0,15,92562,3,12.9,8.6,No,4,2,3,3,3,2,4,53,5,7,None,50,4.0,0
EMP01086,53,Female,Married,Bachelor,1,39,Sales,Sales Rep,1,10,1,2,0,2,32,70541,2,16.5,5.8,No,4,4,4,2,4,3,4,73,4,4,None,100,2.8,0
EMP00659,22,Female,Divorced,PhD,1,56,Engineering,Tech Lead,1,0,0,1,1,3,1,51436,1,17.9,8.8,No,4,4,1,5,4,5,3,49,7,0,Frequently,75,3.99,0
EMP01097,54,Female,Single,Bachelor,0,21,R&D,Data Scientist,3,1,0,1,1,1,30,78957,0,13.2,7.3,Yes,3,1,5,5,3,1,4,31,2,4,Rarely,0,2.61,1
EMP00676,51,Male,Single,Master,0,24,Operations,Logistics Coordinator,4,0,0,0,0,2,27,99282,3,6.7,9.2,No,3,4,3,4,4,3,3,4,2,2,Rarely,50,4.31,0
EMP01792,59,Male,Single,Bachelor,2,35,Operations,Logistics Coordinator,5,6,0,1,1,1,36,105153,0,7.1,6.9,No,5,4,4,2,2,3,4,42,2,2,Rarely,100,4.31,1
EMP00072,39,Male,Married,Bachelor,1,50,Sales,Sales Lead,3,2,2,3,0,6,18,78869,0,17.9,11.8,No,3,5,4,3,4,5,5,73,7,2,Frequently,0,2.57,0
EMP01230,58,Male,Married,Bachelor,2,13,Finance,Accountant,1,0,0,0,1,5,34,67982,0,18.6,4.2,No,4,5,5,4,1,3,5,37,7,3,Frequently,25,4.19,1
EMP00313,61,Male,Married,PhD,1,35,Marketing,Marketing Analyst,1,6,4,4,0,5,38,60912,2,16.9,1.2,Yes,3,3,2,2,3,5,4,43,3,2,None,0,2.96,1
EMP00443,31,Non-Binary,Married,Bachelor,3,41,Sales,Sales Lead,3,9,1,0,2,1,11,76971,1,17.4,5.0,No,5,4,5,3,4,5,3,54,1,4,Rarely,50,2.83,0
EMP01661,40,Female,Single,Bachelor,2,12,Sales,Sales Rep,5,3,3,4,0,3,19,108421,0,6.9,8.2,Yes,4,3,3,5,5,3,3,32,5,2,Rarely,0,3.7,0
EMP01458,56,Male,Married,Bachelor,2,48,Operations,Logistics Coordinator,3,3,2,3,2,2,32,79859,1,12.9,7.4,Yes,4,4,3,1,2,4,1,79,1,5,None,75,3.72,1
EMP00557,49,Female,Married,Master,3,9,Marketing,Brand Manager,4,0,0,1,0,2,28,94000,1,15.4,2.3,No,4,3,5,4,4,5,4,4,2,2,Rarely,50,3.29,0
EMP00733,40,Female,Married,Bachelor,0,17,Operations,Operations Analyst,2,2,2,1,1,3,17,75663,0,14.2,13.5,No,2,3,4,3,5,4,3,68,5,2,Frequently,75,4.3,1
EMP01585,46,Female,Married,Bachelor,1,41,Finance,Accountant,3,4,1,2,0,0,25,73234,1,19.7,6.5,No,2,2,4,3,3,2,4,26,7,4,Rarely,0,4.49,0
EMP01942,29,Female,Married,Master,1,1,Marketing,Content Strategist,5,0,0,1,1,2,5,100884,0,16.1,9.4,No,1,5,2,5,4,5,4,40,4,0,Rarely,0,4.27,0
EMP01478,38,Male,Married,Master,0,8,Marketing,Content Strategist,4,5,4,0,1,2,17,93319,1,8.2,9.6,No,4,3,3,3,3,2,3,62,6,4,None,0,3.54,0
EMP00257,39,Male,Single,Master,1,37,Engineering,Tech Lead,2,4,0,1,0,3,17,62269,1,15.3,8.2,No,4,4,4,3,3,4,5,14,6,0,Rarely,50,2.08,0
EMP00911,29,Male,Married,Bachelor,3,40,Engineering,Software Engineer,2,4,4,5,3,1,8,66139,2,9.3,2.3,No,2,3,3,1,2,4,3,39,2,3,None,0,2.89,0
EMP01413,24,Male,Single,Bachelor,2,40,Operations,Operations Analyst,3,0,0,0,1,3,3,85559,0,12.9,4.7,No,5,4,3,3,3,5,4,20,5,2,Frequently,25,3.7,1
EMP01565,41,Male,Married,Bachelor,1,26,Finance,Accountant,3,10,0,1,0,3,21,75764,0,11.3,18.4,No,5,4,3,5,5,4,5,77,1,1,Rarely,25,4.12,0
EMP00463,57,Male,Married,Master,1,28,Engineering,Software Engineer,2,3,3,0,0,2,35,69448,2,16.4,9.5,No,5,4,1,3,4,1,4,47,2,3,Rarely,50,4.58,0
EMP00831,25,Non-Binary,Married,Master,2,28,Finance,Accountant,2,8,0,1,1,1,4,64053,1,8.8,6.2,No,5,2,5,4,3,1,4,40,2,3,Rarely,50,2.55,0
EMP01997,58,Female,Married,Bachelor,0,9,HR,HR Specialist,2,2,1,2,1,2,37,73134,1,8.5,5.0,Yes,5,2,5,2,4,3,4,36,6,3,None,50,3.2,1
EMP00100,54,Female,Married,PhD,2,10,Operations,Supply Chain Specialist,1,17,0,0,0,6,33,56990,1,14.1,8.9,No,3,4,4,4,4,3,5,27,7,2,Frequently,25,3.89,0
EMP01091,24,Female,Single,Master,0,36,Operations,Supply Chain Specialist,1,13,4,2,5,4,3,46699,0,9.2,6.5,Yes,3,3,4,4,3,4,4,36,6,2,Rarely,0,3.25,1
EMP01818,49,Male,Single,Bachelor,0,46,Engineering,Tech Lead,4,3,3,2,3,2,29,95657,1,16.5,0.9,No,3,4,4,5,3,2,5,63,5,3,None,50,4.01,0
EMP01051,22,Female,Divorced,Bachelor,2,52,Sales,Sales Rep,5,1,1,2,1,2,0,102568,1,8.0,12.5,Yes,3,5,3,4,3,3,4,64,1,2,Rarely,0,3.67,0
EMP01741,33,Female,Divorced,Bachelor,2,18,Engineering,QA Engineer,2,3,3,0,1,4,9,62724,2,18.3,7.9,Yes,1,4,1,3,1,5,3,28,4,1,None,0,3.5,0
EMP00417,52,Male,Married,Bachelor,3,29,Operations,Logistics Coordinator,3,2,2,3,3,4,29,75414,2,12.0,6.3,No,4,4,2,4,5,4,4,5,1,6,Rarely,75,3.49,0
EMP00873,38,Female,Married,Master,0,19,Engineering,Tech Lead,3,17,3,2,1,1,15,75310,1,12.8,13.6,No,1,5,4,2,4,2,4,54,6,5,None,0,2.84,0
EMP01319,51,Female,Single,High School,2,31,Marketing,Brand Manager,2,7,7,0,1,3,28,65691,2,17.8,9.0,No,5,4,4,4,5,3,5,73,7,3,Rarely,100,3.54,0
EMP01168,57,Male,Single,Bachelor,0,50,Sales,Sales Lead,1,1,1,2,1,0,33,59378,0,11.6,7.0,No,1,3,4,5,4,4,5,23,1,2,Frequently,50,3.98,1
EMP00455,47,Male,Married,Master,2,1,Marketing,Content Strategist,5,0,0,1,1,4,25,102881,2,13.7,0.1,No,4,4,3,4,3,3,4,65,4,3,Frequently,0,3.23,0
EMP01106,37,Male,Married,Master,3,43,Sales,Account Manager,4,1,1,2,2,2,15,86396,0,12.2,4.0,No,2,4,5,1,1,5,3,38,5,3,None,0,2.64,1
EMP00929,27,Non-Binary,Married,Bachelor,2,23,Sales,Sales Rep,3,1,1,1,1,2,4,72863,1,11.8,7.5,No,5,4,4,4,3,4,4,15,7,3,None,0,2.48,0
EMP01346,34,Female,Married,Master,0,14,R&D,Data Scientist,2,0,0,1,0,3,13,60714,1,8.7,5.2,No,4,5,4,5,3,4,5,27,1,1,Rarely,0,4.05,0
EMP00637,55,Non-Binary,Divorced,Bachelor,3,13,HR,HR Specialist,2,5,0,1,0,1,32,60188,0,11.8,6.8,No,3,4,4,4,5,4,4,29,2,2,Frequently,75,3.56,0
EMP00431,41,Male,Single,PhD,2,28,Engineering,Tech Lead,1,0,0,0,0,5,17,55316,1,13.6,3.1,No,4,4,4,3,5,4,4,44,4,2,Frequently,50,4.03,1
EMP01184,55,Male,Single,Bachelor,1,19,HR,HR Manager,3,2,1,2,0,4,35,85906,0,16.4,4.3,No,3,5,1,3,5,4,4,16,2,4,Rarely,25,4.4,0
EMP00583,52,Female,Married,High School,0,57,R&D,Research Scientist,1,4,3,0,0,1,31,60614,0,12.8,7.7,Yes,5,5,3,4,3,3,1,1,3,1,Frequently,75,2.8,1
EMP01224,46,Female,Married,Master,2,46,HR,HR Specialist,2,5,2,2,3,1,24,70571,3,8.8,6.5,No,5,5,2,2,5,3,5,32,7,3,Rarely,50,3.02,0
EMP00969,57,Male,Single,Bachelor,0,16,Operations,Logistics Coordinator,5,1,1,2,2,2,33,110854,0,10.8,7.8,Yes,3,5,5,5,2,4,2,23,4,7,None,25,3.91,1
EMP01047,43,Male,Married,Master,3,22,Operations,Supply Chain Specialist,2,3,0,1,1,3,22,73303,1,13.7,13.3,Yes,2,3,1,4,4,3,4,58,3,1,None,50,4.32,0
EMP01339,33,Female,Married,Master,1,33,R&D,ML Engineer,4,8,0,1,0,1,9,85293,1,18.4,5.5,Yes,5,3,3,3,4,4,4,21,4,1,Rarely,50,2.31,0
EMP00869,41,Female,Married,PhD,4,2,HR,Recruiter,1,10,10,0,2,1,17,57591,2,15.5,7.8,Yes,4,5,3,3,5,5,4,5,6,4,Rarely,0,3.21,0
EMP00704,25,Male,Married,Bachelor,0,31,Engineering,DevOps Engineer,4,11,2,2,0,3,4,91275,0,13.0,6.7,Yes,4,2,2,3,1,2,3,16,3,4,Rarely,50,3.9,1
EMP01944,37,Male,Married,Master,0,57,Finance,Accountant,2,0,0,1,0,2,13,71327,0,16.8,6.6,Yes,4,2,2,4,3,4,4,14,6,2,Frequently,25,3.16,1
EMP01646,32,Male,Married,High School,1,19,HR,HR Manager,2,4,4,2,2,2,8,66874,0,15.8,5.9,No,4,1,2,2,2,2,3,48,1,2,Frequently,0,3.93,1
EMP00390,24,Male,Single,Bachelor,0,36,Engineering,Software Engineer,2,2,1,2,2,2,1,59952,2,13.3,6.0,Yes,3,4,2,3,2,3,3,65,4,3,Rarely,0,4.41,1
EMP00437,58,Male,Single,Master,0,36,Operations,Logistics Coordinator,5,0,0,1,1,3,36,96935,0,9.6,6.4,No,4,4,2,3,3,2,4,66,2,5,Frequently,50,3.17,1
EMP00091,54,Male,Married,Master,2,29,Marketing,Brand Manager,4,0,0,1,1,3,32,96381,2,17.9,7.4,No,3,5,2,3,5,4,3,50,3,1,Frequently,0,4.17,0
EMP00715,34,Male,Married,Bachelor,3,19,Finance,Accountant,3,2,1,0,0,4,10,81729,0,17.7,12.5,No,1,3,5,3,3,5,3,77,6,3,Rarely,100,2.69,1
EMP01650,33,Male,Single,Bachelor,3,29,Operations,Operations Analyst,2,7,2,3,0,1,10,61279,1,9.2,6.1,No,5,4,1,4,3,2,4,39,5,2,Rarely,25,3.53,0
EMP01192,23,Male,Married,High School,1,42,Finance,Financial Analyst,4,4,1,0,0,4,0,71104,1,12.2,7.7,No,4,4,4,4,4,4,3,44,1,5,Rarely,25,3.01,0
EMP00938,60,Male,Married,High School,4,47,Operations,Logistics Coordinator,3,0,0,1,0,3,40,86771,0,11.5,12.8,Yes,5,3,4,4,3,3,3,58,4,3,None,25,4.01,0
EMP01555,50,Male,Single,Bachelor,1,14,HR,HR Manager,3,2,1,2,0,1,26,82117,1,16.4,5.7,No,4,4,4,4,5,5,3,42,7,5,Frequently,50,3.81,0
EMP00871,58,Male,Single,Bachelor,0,47,Sales,Sales Lead,2,4,2,0,3,1,38,73371,0,13.6,8.2,No,3,4,1,3,2,5,5,53,2,2,Rarely,50,3.97,0
EMP00527,28,Male,Married,Master,0,40,Engineering,Tech Lead,4,8,1,0,0,2,7,86540,1,18.6,10.7,No,2,1,3,5,5,3,5,64,3,4,Rarely,50,3.35,1
EMP00813,51,Male,Single,Bachelor,2,30,Operations,Operations Analyst,1,1,1,1,1,2,31,59847,0,16.0,7.7,No,3,3,5,4,5,3,3,53,3,2,Rarely,0,2.75,0
EMP01926,57,Male,Married,Master,1,5,Operations,Operations Analyst,3,1,0,1,0,0,34,81009,2,15.4,2.5,No,4,5,3,3,3,4,3,42,4,1,None,50,3.83,0
EMP00101,44,Male,Married,Master,0,15,Sales,Sales Lead,4,3,1,0,2,1,22,96739,2,7.1,7.4,No,5,2,4,4,3,4,3,61,6,1,Frequently,50,4.07,0
EMP00510,44,Male,Single,Bachelor,2,13,Marketing,Brand Manager,1,4,0,0,0,3,24,57713,1,15.6,9.1,No,4,3,3,3,2,3,3,33,1,4,Frequently,50,2.88,0
EMP01590,43,Female,Married,Master,3,12,Engineering,DevOps Engineer,1,9,3,1,0,6,22,54409,0,11.2,9.2,Yes,5,2,4,4,5,2,4,12,5,1,Rarely,25,3.56,1
EMP00823,57,Male,Married,Bachelor,3,31,Engineering,Tech Lead,4,7,3,3,2,3,36,92179,2,12.1,6.2,No,4,4,4,3,3,5,1,3,5,2,Rarely,25,2.68,0
EMP01742,51,Female,Married,Master,3,52,HR,HR Manager,1,2,0,1,0,7,27,52197,1,16.1,8.9,No,5,5,3,1,2,5,3,34,4,5,Rarely,0,2.56,1
EMP01324,22,Male,Single,Master,1,18,R&D,ML Engineer,5,1,1,1,2,2,1,100874,1,9.7,7.9,No,4,3,4,5,5,1,5,18,7,4,Rarely,0,3.16,0
EMP01705,51,Male,Married,High School,0,9,Operations,Logistics Coordinator,2,3,0,1,0,2,30,77719,1,14.0,13.1,No,5,4,5,3,5,5,3,18,2,6,Rarely,50,4.59,0
EMP00847,54,Female,Single,Bachelor,4,45,R&D,Data Scientist,2,3,2,3,0,3,33,68230,1,14.2,7.2,No,2,4,3,4,3,2,4,67,6,3,Rarely,50,2.92,0
EMP01979,23,Female,Married,Bachelor,0,17,Sales,Account Manager,1,3,3,0,1,1,0,47226,2,12.0,10.5,Yes,4,4,4,5,4,5,4,74,4,3,None,75,4.24,0
EMP01028,48,Male,Married,Bachelor,0,24,Finance,Accountant,2,14,3,0,0,5,24,74973,1,11.1,4.6,No,2,5,1,2,3,5,4,65,3,1,None,75,3.9,0
EMP01987,60,Male,Married,Bachelor,1,7,Engineering,QA Engineer,5,2,1,0,1,2,40,110399,1,19.1,10.8,No,3,5,4,4,4,5,1,36,5,2,Rarely,0,4.93,0
EMP00598,29,Male,Single,High School,2,40,Finance,Financial Analyst,2,12,1,2,2,1,6,63288,3,15.4,6.1,No,2,4,4,5,2,4,5,12,4,6,Frequently,75,2.45,1
EMP01932,43,Male,Married,Master,0,54,Sales,Account Manager,3,24,0,0,0,4,23,86308,1,7.0,7.2,Yes,4,1,3,1,2,3,4,19,4,6,None,100,3.03,1
EMP01630,53,Male,Married,Bachelor,0,46,Engineering,Tech Lead,4,3,3,2,1,5,29,88835,1,17.5,13.7,No,2,3,3,3,3,3,3,74,5,2,Frequently,25,2.98,0
EMP00137,53,Female,Divorced,High School,1,59,Finance,Accountant,2,2,2,0,0,0,33,62675,1,18.0,5.1,Yes,3,3,3,4,4,3,4,36,5,2,Frequently,75,3.38,0
